,Unnamed: 0,publicacion_id,numeroReacciones,comentarios_procesado,sector,fecha,clasificacion,encoding
3440,302,publicacion 68,155,Listo para comenzar el nuevo año lectivo,educacion,2024-05-10,Positive,2
3441,302,publicacion 68,155,´si existe una lista  por q nos piden hasta 4 escobas y candados en lista para inicial 2,educacion,2024-05-10,Neutral,1
3442,302,publicacion 68,155,6 de Mayo inauguración del año lectivo 2024-2025.,educacion,2024-05-10,Neutral,1
3443,302,publicacion 68,155,ESCUELA SIMÓN BOLÍVAR distrito 09D05 preparados y con entusiasmo a recibir a nuestros estudiantes este año lectivo 2024 - 2025,educacion,2024-05-10,Positive,2
3444,302,publicacion 68,155,UEF ISMAEL PÉREZ PAZMIÑO  del Distrito 09D05 Listo para iniciar este nuevo año Lectivo 2024 - 2025,educacion,2024-05-10,Positive,2
3445,302,publicacion 68,155,Escuela Carmen Wither Navarro del Distrito 09D05.Preparados para que nuestros niños vuelvan a clases . Año lectivo 2024-2025.,educacion,2024-05-10,Positive,2
3446,303,publicacion 30,283,"Quiero realizar un cambio de jornada, pero no me da opción, alguien me podría ayudar Gracias",educacion,2024-05-10,Positive,2
3447,303,publicacion 30,283,"Hola hice un traslado y consulto y me sale esta por confirmar mi traslado, ya  ha pasado 2 días. Porfavor como lo resuelvo??",educacion,2024-05-10,Positive,2
3448,303,publicacion 30,283,Entonces hay otro traslado de fiscal a fiscal desde el 7 de mayo,educacion,2024-05-10,Neutral,1
3449,303,publicacion 30,283,Buenas noches ise el cambio de mi hija el fin de semana y aun no me sale la matricula,educacion,2024-05-10,Positive,2
3450,303,publicacion 30,283,Como es posible que la página no deje hacer nada tienen wue solucionar eso uno necesita ingresar oara los traslados y la página ni carga,educacion,2024-05-10,Neutral,1
3451,303,publicacion 30,283,"Buenos días, por favor señores del Ministerio  Educación del Ecuador. La página de hacer Traslado no sirve estoy que trato de cambiar a mi hija de escuela por  casos muy importantes y no puedo,,, por favor o permitan que los distritos ayuden",educacion,2024-05-10,Positive,2
3452,303,publicacion 30,283,"Alguien sabe que significa? ""estudiante no se encuentra en los registros permisibles de traslado""",educacion,2024-05-10,Neutral,1
3453,303,publicacion 30,283,Hoy es para trasladó y no sale que se pueda??,educacion,2024-05-10,Neutral,1
3454,303,publicacion 30,283,uenos dias una pregunta cuanto tiempo hay q esperar para q te confrmen el traslado,educacion,2024-05-10,Positive,2
3455,303,publicacion 30,283,Se con sigue solo para 7mo para los otros grados no sale nada,educacion,2024-05-10,Neutral,1
3456,303,publicacion 30,283,"Ayúdeme con algo por favor, deseo trasladar a mis hijos de institución fiscal de la costa a la sierra",educacion,2024-05-10,Positive,2
3457,303,publicacion 30,283,Una pregunta cuánto hay que esperar para saber si se realizó el traslado y por desde que solicité el cambio me sale que mi hijo no está en el sistema.,educacion,2024-05-10,Neutral,1
3458,303,publicacion 30,283,Yo quiero incribirla dónde yo estudié Unidad Educativa TeodoroWolf pero ya no hay de ver cupo ,educacion,2024-05-10,Negative,0
3459,303,publicacion 30,283,Buenas tardes resulta que lo matricule por primera vez en una escuela a mi hijo y resulta que voy a la escuela que lo matricule y me entero que me sale en otra escuela cuando yo ni siquiera he hecho un traslado,educacion,2024-05-10,Positive,2
3460,303,publicacion 30,283,Se a caído la página no podemos hacer traslados...,educacion,2024-05-10,Negative,0
3461,303,publicacion 30,283,Esas paginas estan colapsadas habemos personas q no contamos con una computqdora en verdad deberian decir es q vayamos al colegio y nos den traslado,educacion,2024-05-10,Negative,0
3462,303,publicacion 30,283,"Ustedes me decepcionan cada día más, como es posible que en la zona 8 en ninguna escuela haya cupo ni para traslado ni matricula habrán más cupo por Paralelo si la escuela y muy grande para que puedan abrir otros Paralelo más para cubrir las necesidades del pueblo Zona 8 del Ministerio de Educación  Ministerio Educación Ecuador  Daniel Noboa  Azin",educacion,2024-05-10,Negative,0
3463,303,publicacion 30,283,Nayely Ninibeth,educacion,2024-05-10,Neutral,1
3464,303,publicacion 30,283,Para que ponen matrícula extra ordinaria si para inicial 2 no hay para ninguna institución en Guayaquil salen instituciones de la isla puna que mal servicio,educacion,2024-05-10,Negative,0
3465,303,publicacion 30,283,No puedo conseguir el traslado con su hermana no hay cupo  Ministerio Educación Ecuador,educacion,2024-05-10,Negative,0
3466,303,publicacion 30,283,Hice un traslado pero sigue saliendo en la misma institución de antes en el certificado ,educacion,2024-05-10,Neutral,1
3467,303,publicacion 30,283,Angeles Cruz exacto más q hacen es perder tiempo x gusto dicen q va uno poder realizar traslados si esa página no sirve,educacion,2024-05-10,Positive,2
3468,303,publicacion 30,283,Adriianiita Linda,educacion,2024-05-10,Neutral,1
3469,303,publicacion 30,283,"Esa página solamente se pasa cayendo, no SIRVE HACE PASAR EL TIEMPO",educacion,2024-05-10,Negative,0
3470,303,publicacion 30,283,Por primera vez tampoco se puede informar porfavor Ministerio Educación Ecuador,educacion,2024-05-10,Positive,2
3471,303,publicacion 30,283,Los encadenamiemto enqe fecha son?...,educacion,2024-05-10,Neutral,1
3472,303,publicacion 30,283,Kerly Kerly Garcia,educacion,2024-05-10,Neutral,1
3473,303,publicacion 30,283,Cindy Ramirez Lennys Jimenez Ramirez,educacion,2024-05-10,Neutral,1
3474,303,publicacion 30,283,Päola Mashiant,educacion,2024-05-10,Neutral,1
3475,303,publicacion 30,283,"Ustedes me decepcionan cada día más, como es posible que en la zona 8 en ninguna escuela haya cupo ni para traslado ni matricula habrán más cupo por Paralelo si la escuela y muy grande para que puedan abrir otros Paralelo más para cubrir las necesidades del pueblo Zona 8 del Ministerio de Educación  Ministerio Educación Ecuador  Daniel Noboa  Azin  Ministerio Educación Ecuador Daniel Noboa  Azin Zona 8 del Ministerio de Educación",educacion,2024-05-10,Negative,0
3476,304,publicacion 66,196,Éso es bueno para los niños y también sería bueno un almuerzo escolar ya que muchos niños al llegar a casa no almuerza por qué sus padres no tienen que darle y a veces se acuestan  con una coladita de al almuerzo  merienda.gracias señor presidente por su noble corazón  asía los niños de nuestro Ecuador.,educacion,2024-05-10,Positive,2
3478,304,publicacion 66,196,"Que hermoso, garantía de alimentos sanos y nutritivos,",educacion,2024-05-10,Positive,2
3479,304,publicacion 66,196,Que nos digan apoyando con la alimentación escolar para nuestros niños es súper importante UECIB VICTOR DÁVALOS,educacion,2024-05-10,Positive,2
3480,304,publicacion 66,196,Muchas gracias Sr. Presidente por ayudrar con la alimentación escolar a todos los niños y niñas que lo necesitan dia a dia.,educacion,2024-05-10,Positive,2
3481,304,publicacion 66,196,Bien bien Daniel Noboa Azìn PRESIDENTE DEL ECUADOR.,educacion,2024-05-10,Positive,2
3482,306,publicacion 139,230,Excelente visita de territorio de nuestra Ministra de Educación palpitando la realidad educativa y en la Costa listos para un nuevo inicio de año lectivo 2024 2025,educacion,2024-05-03,Positive,2
3483,306,publicacion 139,230,Trabajando con el Corazón gracias  por hacer un trabajo bonito saludos desde Pastaza,educacion,2024-05-03,Positive,2
3484,306,publicacion 139,230," excelente Sra. Ministra, gracias por llegar a esos rincones olvidados. ",educacion,2024-05-03,Positive,2
3485,306,publicacion 139,230,Excelente gestión ,educacion,2024-05-03,Positive,2
3486,306,publicacion 139,230,Bendiciones ,educacion,2024-05-03,Positive,2
3487,306,publicacion 139,230,Excelente gestión bendiciones,educacion,2024-05-03,Positive,2
3488,306,publicacion 139,230,Saludos cordiales. Felicitaciones por ese excelente trabajo en territorio....,educacion,2024-05-03,Positive,2
3489,306,publicacion 139,230,Excelente gestión,educacion,2024-05-03,Positive,2
3490,306,publicacion 139,230,Excelente trabajo,educacion,2024-05-03,Positive,2
3491,306,publicacion 139,230,Excelente trabajo,educacion,2024-05-03,Positive,2
3492,306,publicacion 139,230,"Buen día, que la bendición de DIOS nunca le falte para que pueda seguir adelante con su gestión en beneficio de la comunidad educativa",educacion,2024-05-03,Positive,2
3493,306,publicacion 139,230,Dios me bendiga mi estimada  Ministra  buen trabajo  ya que un líder no se hace tras un escrito  si no yendo  al lugar donde  existen  las necesidades  felicitaciones,educacion,2024-05-03,Positive,2
3494,306,publicacion 139,230,Bendiciones,educacion,2024-05-03,Positive,2
3495,307,publicacion 388,186,Muchos éxitos en el trabajo que viene realizando en bien de la educación,educacion,2024-05-03,Positive,2
3496,307,publicacion 388,186,Muchísimas gracias señora Coordinadores de la Zona 3 por estar siempre pendiente de nuestros pequeños y apoyarlos con los Kit.,educacion,2024-05-03,Positive,2
3497,307,publicacion 388,186,"Excelente gestión y trabajo, convencida siempre que la educación es la base para el NUEVO ECUADOR  Gracias.",educacion,2024-05-03,Positive,2
3498,307,publicacion 388,186,Muchas bendiciones por este trabajo grande por la educación y siempre velando por el desarrollo de de nuestro niños felices @ZonaN3 y @MINEDUC,educacion,2024-05-03,Positive,2
3499,307,publicacion 388,186,Un gran trabajo por nuestros niños y jóvenes.. Felicitaciones Dra Paulina Coordinadora Zonal y Sra Ministra..,educacion,2024-05-03,Positive,2
3500,307,publicacion 388,186,"La sonrisa de los niños demuestran el excelente trabajo que se realiza dia a día en beneficio de la Comunidad Educativa, felicitaciones Dra. Paulina y Sra Ministra.",educacion,2024-05-03,Positive,2
3501,307,publicacion 388,186,"Una labor Digna y siempre pensando en el bienestar de los demás, Felicitaciones Sra Directora Distrital",educacion,2024-05-03,Positive,2
3502,307,publicacion 388,186,Excelente trabajo felicitaciones Dr Paulina por ese trabajo tan importante en el territorio,educacion,2024-05-03,Positive,2
3503,307,publicacion 388,186,Excelente el trabajo del Ministerio de Educación en beneficio de nuestros estudiantes.,educacion,2024-05-03,Positive,2
3504,307,publicacion 388,186,Saludos desde la Provincia verde Pastaza .,educacion,2024-05-03,Positive,2
3505,307,publicacion 388,186,El MINEDUC siempre impulsando para el desarrollo cognitivo de los estudiantes. ,educacion,2024-05-03,Positive,2
3506,307,publicacion 388,186,Excelente trabajo,educacion,2024-05-03,Positive,2
3507,307,publicacion 388,186,Bendiciones ,educacion,2024-05-03,Positive,2
3508,307,publicacion 388,186,Excelente gestión en beneficio de los estudiantes,educacion,2024-05-03,Positive,2
3509,307,publicacion 388,186,Maravillosa labor en beneficio de los estudiantes,educacion,2024-05-03,Positive,2
3510,307,publicacion 388,186,pagina de sectorizacion caida por favor realizar los correctivos,educacion,2024-05-03,Positive,2
3511,307,publicacion 388,186,Señora coordinadora zonal 3 Abogada Paulina siempre trabajando con el corazón en beneficio de la niñez y juventud,educacion,2024-05-03,Positive,2
3512,307,publicacion 388,186,Lo que tienen es proveer a las escuelas y colegios fiscales ni para borrador tienen siempre el padre de familiar tiene que dar aquí no se trata de dar a unos cuantos por que la educación es un derecho no dadivas,educacion,2024-05-03,Negative,0
3513,307,publicacion 388,186,"Señora ministra, apoyamos aquí en la amazonia también.",educacion,2024-05-03,Positive,2
3514,308,publicacion 137,213,Es un lindo gesto pero sería bueno que venga a Imbabura a la parroquia de Selva Alegre del cantón Otavalo somos régimen Costa  nos encantaría que nos visite soy la Docente Cecilia Magdalena Báez Torres ,educacion,2024-05-03,Positive,2
3515,308,publicacion 137,213,Un trabajo importante en territorio felicitaciones estimada ministra de Educación Alegría Crespo y abogada Paulina coordinadora Zona 3 por el arduo trabajo en bien de la educación,educacion,2024-05-03,Positive,2
3516,308,publicacion 137,213,Excelente trabajo.. felicitaciones.,educacion,2024-05-03,Positive,2
3517,308,publicacion 137,213,"‪Excelente iniciativa por parte de MINEDUC; muchas felicidades por las iniciativas e impulsar el desarrollo de los niños, niñas y adolescentes. ‬",educacion,2024-05-03,Positive,2
3518,308,publicacion 137,213,"Saludos desde Gral Villamil Playas, #UE RASHID TORBAY,  Excelente expresión de vocación y gestión de parte de nuestra Ministra de Educación, Dra. Alegría Crespo. .",educacion,2024-05-03,Positive,2
3519,308,publicacion 137,213,Excelente trabajo,educacion,2024-05-03,Positive,2
3520,308,publicacion 137,213,Significativo aporte para el beneficio de los estudiantes,educacion,2024-05-03,Positive,2
3521,308,publicacion 137,213,Bendiciones ,educacion,2024-05-03,Positive,2
3522,308,publicacion 137,213,Para la provincia guayas bienen,educacion,2024-05-03,Positive,2
3525,308,publicacion 137,213,Excelente día ,educacion,2024-05-03,Positive,2
3526,308,publicacion 137,213,pagina de sectorizacion caida por favor realizar los correctivos,educacion,2024-05-03,Positive,2
3527,308,publicacion 137,213,Sra ministra no sé si crea necesario pero considero que para un mejor desempeño académico los docentes deberían hacer una matriz de cruce de competencias y contenidos para aplicarlo de manera exitos aen el nuevo modelo curricular,educacion,2024-05-03,Positive,2
3528,308,publicacion 137,213,"Felicitaciones estimada Ministra Alegría Crespo, su accionar y liderazgo denota el empoderamiento y el. Compromiso por nuestra niñez.",educacion,2024-05-03,Positive,2
3529,309,publicacion 255,226,"‪Muchas felicidades por el arduo trabajo del Ministerio de Educación, todo en en favor a toda la comunidad educativa. Todos somos el nuevo Ecuador. ‬",educacion,2024-05-03,Positive,2
3530,309,publicacion 255,226,Éxitos Sra. Ministra. Por una mejor educación ,educacion,2024-05-03,Positive,2
3531,309,publicacion 255,226,Dios guíe su trabajo en todo momento y mejore  las instituciones públicas,educacion,2024-05-03,Positive,2
3532,309,publicacion 255,226,Excelente,educacion,2024-05-03,Positive,2
3533,309,publicacion 255,226,Excelente trabajo,educacion,2024-05-03,Positive,2
3534,309,publicacion 255,226,Bendiciones ,educacion,2024-05-03,Positive,2
3535,309,publicacion 255,226,"Éxitos señora ministra, pero hasta cuando los cambios DE LA COORDINADORA DE LA ZONA 3 YA BASTA DE LOS MISMO, por favor necesitamos cambios en TUNGURAHUA Y EN ESPECIAL EN SU CANTÓN AMBATO",educacion,2024-05-03,Positive,2
3536,309,publicacion 255,226,Luis Cruz  si será ... si será !!!  Pónganle cero ,educacion,2024-05-03,Positive,2
3537,309,publicacion 255,226,"Cristina Campos tranquila, tranquila, que si te pica solo rascaste y nada más ",educacion,2024-05-03,Positive,2
3538,309,publicacion 255,226,Sra ministra de Educación por favor le pedimos su intervención en mejoras de la institución fiscal María Gallardo en la Parroquia La Aurora. Cantón Daule. Los delincuentes ingresaron se llevaron todos los implementos educativos. Por favor ruego nos ayude,educacion,2024-05-03,Positive,2
3539,309,publicacion 255,226,"Excelente gestión de las autoridades del MINEDUC sigan adelante sirviendo en beneficio de nuestros niños, niñas y jóvenes.",educacion,2024-05-03,Positive,2
3540,309,publicacion 255,226,Sra Ministra con todo el respeto que se merece se le pide que ponga orden con los directivos de las instituciones que se respeten los horarios del docente de las reuniones no todo el tiempo es reunión también se debe organizar planificar adecuar las aulas si ellos no dejan como se puede organizar para una reunión se debe planificar un día antes enviar escrito no es todos los días y de boca así no se puede ,educacion,2024-05-03,Positive,2
3541,309,publicacion 255,226,"Vamos a desearle éxitos en su nueva labor, pero es necesario manifestarle la necesidades que padecen las instituciones educativas desde infraestructura, mobiliario, material educativo, material de aseo, personal docente, profesionales DECE, etc. ",educacion,2024-05-03,Negative,0
3542,309,publicacion 255,226,Solo una pregunta a la distinguida ministra de educación. Como unas instituciones no cumplieron la disposición del ministerio de educación en empezar el año lectivo 24 _ 25 el día 6 de mayo será que se puede incumplir disposiciones expresas del ministerio esto hace que se desprecie el nivel educativo en otros establecimientos educativos,educacion,2024-05-03,Negative,0
3543,309,publicacion 255,226,Solo risa,educacion,2024-05-03,Positive,2
3544,309,publicacion 255,226,Mi gran pregunta es porque desamparan a la instituciones rurales marginales donde no envia el gobierno lo que es uniformes nisiquiera ayuda a la institucion donde tienen multiples carencias.,educacion,2024-05-03,Negative,0
3545,309,publicacion 255,226,Alguien que me ayude a mis hijas las traslade de fiscal.a fiscal.y sigue en la anterior institucion AYUDA URGENTE en el distrito no me resuelven ya he hecho el.proceso.2 veces y nada,educacion,2024-05-03,Positive,2
3547,309,publicacion 255,226,Mis niñas no pudieron estar junto a su hermana,educacion,2024-05-03,Neutral,1
3548,309,publicacion 255,226,Que se cumpla con la trigésima,educacion,2024-05-03,Positive,2
3549,309,publicacion 255,226,Muy acertada gestión de la ministra de educación en beneficio de los estudiantes,educacion,2024-05-03,Positive,2
3550,309,publicacion 255,226,Equiparacion salarial,educacion,2024-05-03,Neutral,1
3551,310,publicacion 138,167,Dios derrame bendiciones por estar en mis instituciónes a la cual apoyo como DECE la paz de Jesús reine en vuestros corazones autoridades,educacion,2024-05-03,Positive,2
3552,310,publicacion 138,167,Excelente trabajo,educacion,2024-05-03,Positive,2
3553,310,publicacion 138,167,Bendiciones ,educacion,2024-05-03,Positive,2
3554,310,publicacion 138,167,"Señora ministra las necesidades reales de la comunidad educativa solo se evidencian en territorio, gracias por su gestión en beneficio de los niños y adolescentes de nuestro país.",educacion,2024-05-03,Positive,2
3555,310,publicacion 138,167,Éxitos totales Sra. Ministra ,educacion,2024-05-03,Positive,2
3556,310,publicacion 138,167,https://gifdb.com/.../vamos-ecuador-colorful...,educacion,2024-05-03,Neutral,1
3557,310,publicacion 138,167,Docente apta EGB sin trabajo desde 2021,educacion,2024-05-03,Neutral,1
3558,312,publicacion 244,357,"Excelente Señora Ministra. Este tema es muy relevante, para concienciar a la población.",educacion,2024-05-03,Positive,2
3559,312,publicacion 244,357,"Gracias por topar temas tan importantes, el acoso escolar comienza en los hogares que  no ponen reglas claras y precisas sobre la responsabilidad y respeto, padres de familia que entre sus pares se faltan al respeto y finalmente se endosa a los docentes toda responsabilidad de formación en valores, exijamos que esto comience en casa y se lo cumpla con amor y respeto. Los docentes estamos en la mejor disposición, es complicado luchar contra corriente, necesitamos apoyo para lograr mejores logros en bienestar de nuestros NNA.  Gracias",educacion,2024-05-03,Positive,2
3560,312,publicacion 244,357,Bendiciones y éxitos Sra. Ministra.,educacion,2024-05-03,Positive,2
3561,312,publicacion 244,357,Excelente!!,educacion,2024-05-03,Positive,2
3562,312,publicacion 244,357,Excelente trabajo,educacion,2024-05-03,Positive,2
3563,313,publicacion 326,223,Por favor indicar cuando van hacer homologados los docentes que aun faltan?,educacion,2024-05-03,Positive,2
3564,313,publicacion 326,223,"Excelente los cambios que se están dando, ya era tiempo que salgan ese grupo de funcionarios que llevan años y años en el Mineduc,  así mismo con Zonales y Distritales, mucha sabiduría para usted señora ministra",educacion,2024-05-03,Positive,2
3565,313,publicacion 326,223,Queremod matricula,educacion,2024-05-03,Neutral,1
3566,313,publicacion 326,223,"Cinthya Alvarado Estimada, desde el 06 de mayo puede realizar la matrícula extraordinaria en línea, para el régimen Costa-Galápagos, a través de la página: https://juntos.educacion.gob.ec",educacion,2024-05-03,Positive,2
3567,313,publicacion 326,223,"buenas noches, cuando empienzan las matriculas extraordinariias... gracias por su ayuda..",educacion,2024-05-03,Positive,2
3568,313,publicacion 326,223,Buenas tardes Félix DICAO MORA Dra Isabel Ramírez Estrada,educacion,2024-05-03,Positive,2
3569,313,publicacion 326,223,Excelente ,educacion,2024-05-03,Positive,2
3570,313,publicacion 326,223,Por justicia se debe cancelar de manera pronta,educacion,2024-05-03,Positive,2
3571,313,publicacion 326,223,Esa es la actitud buen trabajo Dios les bendiga sigan trabajando juntos por un muevo Ecuador,educacion,2024-05-03,Positive,2
3572,313,publicacion 326,223,Excelente trabajo Sra Ministra seguimos trabajando por una Educación de calidad y calidez,educacion,2024-05-03,Positive,2
3573,313,publicacion 326,223,Éxitos en su gestión. Con alegría todo se puede,educacion,2024-05-03,Positive,2
3574,313,publicacion 326,223,Primera dama y usted que número de dama ocupa sra. Ministra .....,educacion,2024-05-03,Positive,2
3575,313,publicacion 326,223,Buenas tardes Carlos Estarella Aviles presente,educacion,2024-05-03,Positive,2
3576,313,publicacion 326,223,"Excelente, felicitaciones..",educacion,2024-05-03,Positive,2
3577,313,publicacion 326,223,Excelente Sra. Ministra por una buena educación de nuestros niños y niñas del Ecuador.,educacion,2024-05-03,Positive,2
3578,313,publicacion 326,223,Felicitaciones,educacion,2024-05-03,Positive,2
3579,313,publicacion 326,223,"Excelente Gestión, con empoderamiento y decisión todo se puede por un nuevo Ecuador.",educacion,2024-05-03,Positive,2
3580,313,publicacion 326,223,Felicitaciones,educacion,2024-05-03,Positive,2
3581,313,publicacion 326,223,Bendiciones,educacion,2024-05-03,Positive,2
3582,313,publicacion 326,223,Saludos,educacion,2024-05-03,Positive,2
3583,313,publicacion 326,223,EXELENTE TRABAJO.  SRA PRIMERA DAMA  Y MINISTRA DE EDUCACIÓN COMENCEMOS POR CANCELAR LA HOMOLOGACIÓN SALARIAL DE LOS GRUPOS 5. 6. 7  DE LA ZONA 8 HASTA CUANDO ESPERAN. LOS DOCENTES DEBEN TENER SUS HONORARIOS PARA TRABAJAR SANAMENTE GRACIAS ,educacion,2024-05-03,Positive,2
3584,314,publicacion 302,158,Muchas felicidades siga adelante trabajando por el bien de la comunidad educativa.,educacion,2024-05-03,Positive,2
3585,314,publicacion 302,158,Buenos días Ministerio Educación Ecuador por favor serina tan amables de habilitar la página de Gestión escolar del Carmenta que no podemos descargar los certificados de promociones de los periodos anteriores ,educacion,2024-05-03,Positive,2
3586,315,publicacion 470,96,En la escuela Carlos julio Pérez perasso del cantón duran piden 14 dólares.. el año pasado fue todo el año plata q para guardiana tuvimos q comprar libros y de paso tablas de bingo pagar si o si  x favor mas control,educacion,2024-05-03,Positive,2
3587,315,publicacion 470,96,"Almendariz Isaias Estimado Isaias, realizaremos el seguimiento correspondiente, saludos.",educacion,2024-05-03,Positive,2
3588,316,publicacion 370,244,Hola ministra x favor necesitamos que extienda el proceso de matrícula para estudiar x plataforma ya q no nos dejan los distritos solo dicen q era hasta el 30,educacion,2024-05-03,Positive,2
3589,316,publicacion 370,244,"Santi Jura Emi Thony Estimada, desde el 06 de mayo puede realizar la matrícula extraordinaria en línea, para el régimen Costa-Galápagos, a través de la página: https://juntos.educacion.gob.ec",educacion,2024-05-03,Positive,2
3590,316,publicacion 370,244,Mi estimáda Sra Minista me dirijo a Ud x medio de este medio para hacerle conoser las arbitrariedades q soportamos en el Colegio Paul Dirac este queda en el Sur de Quito en la Av Maldonado nos amenasan q si no canselamos 240 para el paseo no se graduaran como padres de familia nos hemos acercado al Distrito pero no nos hacen caso hemos hecho plantones pero nada hemos conseguido ojala y este mensaje llegue a Ud y nos ayude Sra Ministra millon de gracias ,educacion,2024-05-03,Positive,2
3591,316,publicacion 370,244,Muy buenas tardes estimada Ministra excelente mensaje y que tenga muchos éxitos en sus funciones y si pudiera dialogar un minuto este es mi número 0995369611 con usted muchas gracias ..,educacion,2024-05-03,Positive,2
3592,316,publicacion 370,244,Se espera un cambio para el bienestar de los docentes y por ende para los estudiantes Sra. Ministra.,educacion,2024-05-03,Neutral,1
3593,316,publicacion 370,244,Gracias...Mil bendiciones..,educacion,2024-05-03,Positive,2
3594,316,publicacion 370,244,Estimada Ministra,educacion,2024-05-03,Positive,2
3595,316,publicacion 370,244,Para cuando la homolagacion salarial a los docentes aun que faltan?,educacion,2024-05-03,Negative,0
3596,316,publicacion 370,244,Muchas gracias estimada ministra Alegría.,educacion,2024-05-03,Positive,2
3597,316,publicacion 370,244,Bendiciones para todos ustedes,educacion,2024-05-03,Positive,2
3598,316,publicacion 370,244,Muchas gracias dra Alegria Crespo,educacion,2024-05-03,Positive,2
3599,316,publicacion 370,244,"Muchas gracias  ministra ,  Dios la guíe en cada decisión que tome por mejorar nuestro rol de docente y en bien de la niñez ecuatoriana.por su valioso aporte",educacion,2024-05-03,Positive,2
3600,316,publicacion 370,244,"Sra Ministra Quisiera de la manera más respetuosa posible me pueda guiar o ayudar ,tengo dos hijos una niña de 6 años y un niño de 11 años estudian en la misma escuela en el cantón Naranjal y han estado los dos en la jornada matutina y lo que no comprendo por parte del director de la escuela oh de la directora Distrital porque este año me lo han cambiado a la niña me la han dejado en la seción matutina y ha mi hijo lo trasladaron a la sesion vespertina y eso ha dificultado el trabajo de mi esposa que es funcionaria publica y no puede estar pidiendo permiso en la mañana y en la tarde por ir ha dejar ha mis hijos y yo no le puedo ayudar ya qué yo trabajo en otra provincia no se de que manera me puedan ayudar para que mis dos hijos puedan estar en la sesión matutina le quedaré muy agradecido si me pueden ayudar",educacion,2024-05-03,Positive,2
3601,316,publicacion 370,244,"ahora contraten más profesores, que necesitamos trabajar",educacion,2024-05-03,Neutral,1
3602,316,publicacion 370,244,Dios bendiga a todos los Docentes del CBCHAMBO ¡Feliz día del trabajo!,educacion,2024-05-03,Positive,2
3603,316,publicacion 370,244,"Preocupese tambien por lod docentes de ingles, nunca he sido evaliada , no tengo puntaje y no pude ascender de categoria, teniendo nivel B2 NO HA SERVIDO NO ES JUSTOOOO",educacion,2024-05-03,Negative,0
3604,316,publicacion 370,244,Excelente mi estimada Ministra.,educacion,2024-05-03,Positive,2
3605,316,publicacion 370,244,Millón gracias .....,educacion,2024-05-03,Positive,2
3606,316,publicacion 370,244,"Muchas gracias mi estimada Ministra, un bendecido día.",educacion,2024-05-03,Positive,2
3607,316,publicacion 370,244,Necesitamos que ya habiliten la sectorización general para poder aplicar a otra plaza y estar cerca de nuestra familia.,educacion,2024-05-03,Neutral,1
3608,316,publicacion 370,244,Excelente día de trabajo,educacion,2024-05-03,Positive,2
3609,316,publicacion 370,244,"Muchas gracias, ya que el acaso laboral  se dió por un grupo que ingresaron sin título,los mismos que tratan como si fueran las Instituciones su hacienda, ojalá se erradique totalmente a estas personas y sus acciones para que se de el respeto y el respaldo que necesitan los Docentes",educacion,2024-05-03,Positive,2
3610,317,publicacion 54,771,Cuando habra traslado,educacion,2024-05-03,Neutral,1
3611,317,publicacion 54,771,Pero por lo menos se tomó la molestia de acercarse a las instalaciones a ver cómo están si están preparadas para el retorno,educacion,2024-05-03,Negative,0
3612,317,publicacion 54,771,Ayúdenme con la confirmación del traslado de fiscal a fiscal xq aún no me llega nada al correo por favor,educacion,2024-05-03,Positive,2
3613,317,publicacion 54,771,Me pregunto porq en lugar de sacar un comunicado se toman horas grabando videos innecesarios …,educacion,2024-05-03,Neutral,1
3614,317,publicacion 54,771,COLEGIO DE BACHILLERATO P.C.E.I SANTA ROSA estamos listos!!,educacion,2024-05-03,Positive,2
3615,317,publicacion 54,771,Yo estoy matriculando a mi niño desde que fueron las primeras fechas y nada que me sale cuando se abren otra ves la matricula porque después se queda sin cupo,educacion,2024-05-03,Negative,0
3616,317,publicacion 54,771,Regresar a clases con aulas en malas condiciones bancas dañadas baños dañados instituciones que se caen en pedazos por no tener mantenimiento del gobierno desde que dieron las bancas en el gobierno de RafaelCorrea ahora los padres de familia tenemos que arreglar las instituciones cuando es deber del estado,educacion,2024-05-03,Negative,0
3617,317,publicacion 54,771,La realidad  es que solo se ha podido salir adelante  con auto gestión  de los padres.. nos entregaron las escuelas totalmente  en mál estado,educacion,2024-05-03,Negative,0
3618,317,publicacion 54,771,Buenas noches cuando son las matrículas extraordinaria disculpe Ministerio Educación Ecuador,educacion,2024-05-03,Positive,2
3619,317,publicacion 54,771,Ministra porfavor las libretas de calificaciones del año pasado aún no sirve la plataforma,educacion,2024-05-03,Positive,2
